epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,7062.52,3.39834,0.94787,1.38519,0.5107,0.44913,0.44821,0.2629,4.486,0.84293,1.35791,0.008912,0.008912,0.008912
138,7375.52,3.40146,0.94689,1.38501,0.51114,0.44861,0.4487,0.26289,4.48331,0.84263,1.35771,0.008904,0.008904,0.008904
139,357.937,3.35883,0.92627,1.37398,0.51563,0.44774,0.44885,0.26297,4.48215,0.84245,1.35766,0.008896,0.008896,0.008896
140,694.834,3.34625,0.93813,1.37664,0.51613,0.44729,0.44891,0.26305,4.48107,0.84229,1.35734,0.008888,0.008888,0.008888
141,1026.88,3.3916,0.94276,1.38235,0.51461,0.44714,0.44907,0.26306,4.48083,0.84208,1.3573,0.00888,0.00888,0.00888
142,1313.82,3.38043,0.93883,1.38539,0.51689,0.44672,0.44936,0.26331,4.4805,0.84172,1.35719,0.008872,0.008872,0.008872
143,1610.93,3.39059,0.94256,1.38009,0.516,0.44716,0.44916,0.26336,4.47877,0.84171,1.35714,0.008864,0.008864,0.008864
144,1951.47,3.42964,0.94514,1.37666,0.51854,0.4465,0.44955,0.26351,4.47838,0.84138,1.35699,0.008856,0.008856,0.008856
145,2482.21,3.41842,0.94408,1.38504,0.51672,0.44673,0.44975,0.26348,4.47705,0.84122,1.35684,0.008848,0.008848,0.008848
146,366.824,3.32314,0.92057,1.36912,0.51758,0.44742,0.44969,0.26354,4.47821,0.84115,1.35698,0.00884,0.00884,0.00884
147,689.045,3.32548,0.93381,1.37419,0.5182,0.44675,0.4499,0.26355,4.47709,0.8411,1.35681,0.008832,0.008832,0.008832
148,1019.44,3.37951,0.94004,1.38002,0.51806,0.44506,0.44967,0.26349,4.47688,0.841,1.35682,0.008824,0.008824,0.008824
149,1306.33,3.36612,0.9362,1.38289,0.51872,0.4451,0.44997,0.26377,4.4764,0.84085,1.35674,0.008816,0.008816,0.008816
150,1603.95,3.38575,0.94158,1.37995,0.51882,0.44579,0.45006,0.26362,4.47662,0.84075,1.35662,0.008808,0.008808,0.008808
151,1945.75,3.42234,0.94414,1.37529,0.51894,0.4464,0.45035,0.2638,4.47468,0.84055,1.35633,0.0088,0.0088,0.0088
152,2279.25,3.40787,0.94316,1.38289,0.51994,0.446,0.45057,0.26407,4.47502,0.84066,1.35637,0.008792,0.008792,0.008792
153,2643.75,3.32756,0.93469,1.37785,0.52005,0.44556,0.45044,0.26394,4.47295,0.84043,1.35611,0.008784,0.008784,0.008784
154,3001.74,3.35537,0.94173,1.37532,0.52265,0.44523,0.45064,0.2642,4.47264,0.84035,1.35595,0.008776,0.008776,0.008776
155,3275.34,3.37052,0.94179,1.38208,0.52265,0.44497,0.45029,0.26397,4.47231,0.84011,1.35589,0.008768,0.008768,0.008768
156,3548.62,3.33839,0.93799,1.37743,0.52437,0.4447,0.45065,0.26405,4.47101,0.83988,1.35575,0.00876,0.00876,0.00876
157,3838.42,3.40118,0.94113,1.37801,0.52328,0.44438,0.45097,0.26412,4.47073,0.83963,1.35569,0.008752,0.008752,0.008752
158,4168.57,3.37169,0.93482,1.37829,0.52212,0.44559,0.45117,0.26421,4.46984,0.8394,1.35554,0.008744,0.008744,0.008744
159,4465.22,3.37949,0.94059,1.37392,0.52021,0.44607,0.45139,0.26422,4.4695,0.83933,1.35551,0.008736,0.008736,0.008736
160,4798.67,3.43661,0.93263,1.37918,0.52158,0.44539,0.45148,0.26426,4.46962,0.83911,1.35553,0.008728,0.008728,0.008728
161,5083.84,3.37717,0.93843,1.37982,0.52141,0.44563,0.45146,0.26427,4.46961,0.8389,1.35548,0.00872,0.00872,0.00872
162,5476.2,3.37636,0.94368,1.37595,0.52077,0.44577,0.45163,0.26442,4.46838,0.83872,1.35529,0.008712,0.008712,0.008712
163,5779.29,3.36318,0.93601,1.37855,0.51997,0.44682,0.45147,0.26435,4.46698,0.83846,1.35504,0.008704,0.008704,0.008704
164,6128.07,3.37675,0.93014,1.37309,0.52054,0.4473,0.45188,0.26454,4.46516,0.83823,1.3549,0.008696,0.008696,0.008696
165,6401.67,3.34343,0.9344,1.37378,0.52041,0.44721,0.4522,0.26478,4.46422,0.83802,1.35476,0.008688,0.008688,0.008688
